55.944425,-3.188396,ENE,55.94453980502971,-3.1881188361402466,0.0,248.75
55.94453980502971,-3.1881188361402466,ENE,55.94465461005942,-3.187841672280493,0.0,247.5
55.94465461005942,-3.187841672280493,SSE,55.94437744619967,-3.1877268672507837,31.69407844543457,246.76774734258652
55.94437744619967,-3.1877268672507837,SSW,55.94410028233991,-3.187841672280493,74.0055980682373,274.05881637334824
55.94410028233991,-3.187841672280493,SE,55.943888150305554,-3.1876295402461374,74.0055980682373,272.80881637334824
55.943888150305554,-3.1876295402461374,SE,55.9436760182712,-3.1874174082117817,74.0055980682373,271.55881637334824
55.9436760182712,-3.1874174082117817,NE,55.943888150305554,-3.187205276177426,168.49992179870605,379.07827895879745
55.943888150305554,-3.187205276177426,NE,55.94410028233991,-3.18699314414307,168.49992179870605,377.82827895879745
55.94410028233991,-3.18699314414307,N,55.94440028233991,-3.18699314414307,279.24821281433105,495.22142165899277
55.94440028233991,-3.18699314414307,N,55.944700282339916,-3.18699314414307,279.24821281433105,493.97142165899277
55.944700282339916,-3.18699314414307,E,55.944700282339916,-3.18669314414307,301.7217559814453,593.2718290686607
55.944700282339916,-3.18669314414307,SE,55.94448815030556,-3.186481012108714,301.7217559814453,592.0218290686607
55.94448815030556,-3.186481012108714,S,55.94418815030556,-3.186481012108714,359.32329177856445,702.9019331336021
55.94418815030556,-3.186481012108714,SSE,55.9439109864458,-3.1863662070790046,359.32329177856445,701.6519331336021
55.9439109864458,-3.1863662070790046,SE,55.943698854411444,-3.186154075044649,359.32329177856445,700.4019331336021
55.943698854411444,-3.186154075044649,ESE,55.943584049381734,-3.1858769111848955,443.4293632507324,711.0644506812096
55.943584049381734,-3.1858769111848955,ENE,55.943698854411444,-3.185599747325142,528.8488426208496,801.7444509863853
55.943698854411444,-3.185599747325142,ESE,55.943584049381734,-3.1853225834653887,575.5214195251465,811.7276691794395
55.943584049381734,-3.1853225834653887,SE,55.94337191734738,-3.185110451431033,575.5214195251465,810.4776691794395
55.94337191734738,-3.185110451431033,NNE,55.943649081207134,-3.1849956464013234,647.9860191345215,813.3568319678307
55.943649081207134,-3.1849956464013234,N,55.94394908120714,-3.1849956464013234,647.9860191345215,812.1068319678307
55.94394908120714,-3.1849956464013234,NNE,55.94422624506689,-3.184880841371614,647.9860191345215,810.8568319678307
55.94422624506689,-3.184880841371614,N,55.944526245066896,-3.184880841371614,647.9860191345215,809.6068319678307
55.944526245066896,-3.184880841371614,NNE,55.94480340892665,-3.1847660363419044,647.9860191345215,808.3568319678307
55.94480340892665,-3.1847660363419044,N,55.945103408926656,-3.1847660363419044,745.8059196472168,819.733165204525
